pmid;cuis
9050898;"[""C0332462:1"",""C1280500:1"",""C1883708:1"",""C0233820:1"",""C0333463:1"",""C0872078:1"",""C0443172:1"",""C3484390:1"",""C0205393:1"",""C1327616:1"",""C1709915:1"",""C1833334:1"",""C0026882:3"",""C3247466:1"",""C1708096:1"",""C0085151:1"",""C0006556:2"",""C0033684:2"",""C1532717:3"",""C2746065:1"",""C0441712:1"",""C0699748:1"",""C0237881:1"",""C0332255:2"",""C1420510:3"",""C0033268:1"",""C1883559:2"",""C0025519:4"",""C0086418:1"",""C0007600:1"",""C0392747:1"",""C0205171:1"",""C0007634:1"",""C0750502:1"",""C3842587:1"",""C1257857:1"",""C0596988:3"",""C0450316:1"",""C1707271:3"",""C1522492:1"",""C1518422:1"",""C0072523:1"",""C1292721:1"",""C1274040:1"",""C0276496:1"",""C1524043:1"",""C0450348:1"",""C0205088:1""]"
24913689;"[""C0035648:1"",""C0021368:3"",""C0030664:1"",""C0442805:1"",""C1708943:2"",""C0205412:1"",""C0728938:1"",""C0026809:8"",""C0001779:8"",""C0220781:2"",""C0333348:1"",""C3484390:1"",""C0427536:1"",""C1527148:1"",""C0002395:1"",""C1412356:1"",""C0001811:1"",""C0597357:1"",""C2346711:1"",""C0580836:1"",""C0024375:4"",""C1419629:3"",""C1707520:1"",""C0456951:1"",""C0025914:2"",""C1518422:1"",""C0205250:2"",""C1744691:1"",""C0005516:1"",""C2987124:2"",""C0019564:1"",""C0150103:1"",""C0014442:1"",""C1280500:1"",""C0231337:2"",""C2699488:2"",""C2827757:1"",""C0205177:1"",""C0332177:1"",""C0205555:1"",""C0521110:2"",""C0936012:1""]"
19248725;"[""C1516240:1"",""C0229992:7"",""C1280500:2"",""C0205172:1"",""C0030705:5"",""C0205123:1"",""C0205177:2"",""C1705242:2"",""C0750480:1"",""C0027361:1"",""C0332239:1"",""C0038454:1"",""C2926606:1"",""C0442821:1"",""C1622890:1"",""C0392337:1"",""C2987487:2"",""C0022885:2"",""C0175723:2"",""C0038136:1"",""C0013819:6"",""C1744691:1"",""C1707478:1"",""C0425946:1"",""C0205402:1"",""C0205449:1"",""C1555307:1"",""C1552923:1"",""C0040223:1"",""C1510835:1"",""C0205447:1"",""C0033204:1"",""C0860630:1"",""C1806781:1"",""C0686753:1"",""C0005516:2"",""C1441506:1"",""C0449851:1"",""C0002395:1"",""C1274040:2"",""C2003941:1"",""C1705241:1"",""C0205210:1"",""C1279901:1"",""C0439852:1"",""C0043227:1"",""C0598240:1"",""C0205448:1"",""C0332173:1"",""C0205231:1"",""C0443172:1"",""C1293116:1"",""C0185125:1"",""C0549178:1"",""C0443286:1"",""C0205547:1"",""C0332152:1"",""C0497327:1"",""C0237400:1"",""C0870956:1"",""C0234543:1"",""C3540678:6"",""C0441889:1"",""C3498495:1"",""C1516691:1"",""C0205224:1"",""C0030660:1"",""C1514821:1"",""C2603343:1"",""C3812881:1"",""C1883073:1"",""C1880371:1"",""C0935606:1"",""C0442824:1"",""C0231230:2"",""C0441833:1"",""C1548161:1"",""C0018684:1"",""C2827424:2"",""C0687676:2""]"
17349981;"[""C1518422:1"",""C0276496:1"",""C0072482:1"",""C0332282:1"",""C0179199:1"",""C0078989:1"",""C0132173:1"",""C0597357:2"",""C2987018:1"",""C1710548:1"",""C0027752:1"",""C2331620:1"",""C0002716:1"",""C0006104:1"",""C1701901:2"",""C0205314:1"",""C1167322:1"",""C1274040:1"",""C1279901:1"",""C0014653:1"",""C0027882:1"",""C3853565:3"",""C0038952:1"",""C0026882:6"",""C0010813:2"",""C1515926:1"",""C0332185:1"",""C3816499:1"",""C0085151:1"",""C0241888:2"",""C0379528:4"",""C0017337:1"",""C1883559:2"",""C0127400:1"",""C0597304:2"",""C0243095:1"",""C0002395:2"",""C1522138:1"",""C0085262:1"",""C1280500:2"",""C0220781:1"",""C2603343:1"",""C0254837:9"",""C0299212:3"",""C0439064:1"",""C0162638:1"",""C0007620:1"",""C0037080:1"",""C1334879:1"",""C2333949:2""]"
11513098;"[""C1826706:6"",""C1518422:3"",""C0030705:8"",""C1272683:1"",""C0025663:1"",""C0162340:1"",""C0004083:1"",""C0221198:1"",""C0871858:7"",""C0022885:2"",""C0001779:2"",""C0027765:1"",""C0563054:1"",""C0871703:1"",""C1707478:1"",""C0439852:1"",""C0233642:1"",""C1707491:2"",""C3539125:1"",""C0004927:1"",""C0439824:2"",""C3816724:1"",""C0025260:1"",""C0750502:3"",""C0205090:1"",""C0011581:1"",""C0233514:1"",""C0229992:3"",""C2700617:1"",""C0233735:1"",""C0860630:1"",""C0681442:1"",""C3494623:2"",""C2603343:1"",""C2987487:6"",""C0205451:1"",""C0085632:1"",""C1516240:1"",""C0441833:1"",""C0038454:1"",""C0231174:1"",""C0205549:2"",""C0457385:2"",""C1274040:1"",""C0016733:1"",""C0748872:1"",""C1301808:2"",""C0332183:1"",""C0150637:1"",""C0439849:1"",""C0205172:1"",""C0033204:1"",""C2986479:2"",""C0589502:1"",""C0011253:1"",""C0205237:3"",""C0002395:1"",""C0871935:1"",""C3540678:3"",""C0085732:4"",""C1882348:3"",""C0004951:3""]"
26189833;"[""C1274040:1"",""C0030761:1"",""C1418641:1"",""C0016441:1"",""C0028873:1"",""C0205396:1"",""C1708726:1"",""C1517512:1"",""C1515926:1"",""C0205450:1"",""C0033684:1"",""C0521116:1"",""C0009219:1"",""C0220898:1"",""C1522492:1"",""C1518422:2"",""C2347026:1"",""C1522666:1"",""C0035647:1"",""C1561607:1"",""C2350277:2"",""C0497327:1"",""C0549177:1"",""C0205419:6"",""C0449911:1"",""C1883725:1"",""C0031671:1"",""C0332185:1"",""C0205245:1"",""C0680022:1"",""C0220922:1"",""C2936622:1"",""C0015576:1"",""C1334043:1"",""C0031670:1"",""C1305399:1"",""C0439064:1"",""C1280500:1"",""C0205469:1"",""C0015127:2"",""C0814942:1"",""C0205448:1"",""C1515670:2"",""C0349590:1"",""C0439509:1"",""C0205393:1"",""C1282927:1"",""C0009452:1"",""C0814843:2"",""C1418642:2"",""C0314603:2"",""C2603343:1"",""C0205224:1"",""C0150312:1"",""C0002395:1"",""C1424784:9"",""C0702111:1"",""C1550501:1"",""C1511726:2"",""C1522138:4"",""C1514917:3""]"
27466472;"[""C0087044:1"",""C0145779:4"",""C1527180:1"",""C1418985:6"",""C0022326:1"",""C1522577:3"",""C0547040:1"",""C0332149:1"",""C0439165:1"",""C0936012:1"",""C1883221:3"",""C2985465:3"",""C0332597:1"",""C0475370:1"",""C0205250:1"",""C0035647:2"",""C1522138:1"",""C3538722:9"",""C3842586:1"",""C2603343:1"",""C1511726:1"",""C3843645:1"",""C0149775:3"",""C1707520:2"",""C3842590:1"",""C0441833:2"",""C1707478:1"",""C3272283:1"",""C0026882:5"",""C0205210:1"",""C0030705:4"",""C0015576:1"",""C0750901:1"",""C0237881:1"",""C0599755:1"",""C0450355:1"",""C0009667:1"",""C1167322:1"",""C0449851:1"",""C0442805:2"",""C3161035:1"",""C2985478:1"",""C1274040:1"",""C0450382:1"",""C0036572:5"",""C3843365:1"",""C0013819:1"",""C1418986:3"",""C0549177:1"",""C0439743:1"",""C1514721:1"",""C0596142:1"",""C1521970:1"",""C0439234:3"",""C3816499:1""]"
11193154;"[""C1512045:1"",""C0023688:1"",""C0026882:2"",""C0299212:1"",""C1510438:1"",""C1518440:1"",""C0243077:2"",""C0443225:1"",""C0332206:1"",""C3538722:4"",""C0205463:1"",""C0522506:1"",""C0014442:1"",""C2986918:1"",""C1514570:1"",""C2611812:1"",""C1444754:1"",""C1628982:1"",""C0444706:1"",""C0010813:1"",""C1881878:1"",""C0085151:1"",""C1518422:1"",""C2348205:1"",""C1235660:1"",""C1519315:1"",""C1883221:1"",""C0445247:1"",""C1707271:1"",""C0205197:1"",""C1416171:2"",""C0439831:1"",""C1274040:1"",""C0205177:2"",""C1512977:1"",""C0276496:1"",""C0439849:2"",""C1418985:2"",""C1511726:1"",""C3815527:1"",""C1512571:1"",""C3844638:1"",""C0332185:1"",""C0017337:2"",""C0037083:2"",""C1701901:1"",""C0205448:1"",""C1292856:1"",""C0379528:3"",""C1334889:7"",""C0085845:2""]"
9344855;"[""C0006104:1"",""C0750901:1"",""C0085151:1"",""C0032136:4"",""C0699748:1"",""C0026882:1"",""C0025519:2"",""C1521991:1"",""C0439166:1"",""C0002716:3"",""C1705242:1"",""C0439178:1"",""C0030956:2"",""C1274040:1"",""C0017337:1"",""C0299212:1"",""C3540252:2"",""C0449719:1"",""C0332255:1"",""C1518422:1"",""C1704675:2"",""C2986918:1"",""C1521733:1"",""C2700289:1"",""C1418985:4"",""C0241888:1"",""C0030705:1"",""C0752172:1"",""C0002395:2"",""C1947931:3"",""C3538722:5"",""C0205195:1"",""C0033684:2"",""C0872078:3"",""C0596988:1""]"
10943706;"[""C1274040:1"",""C1705242:1"",""C0205469:2"",""C0636405:4"",""C0449774:1"",""C1533591:2"",""C0868928:1"",""C0085400:5"",""C0205088:1"",""C2603343:1"",""C0205449:1"",""C0074071:1"",""C0021044:1"",""C1624602:2"",""C0333641:1"",""C0680220:1"",""C0004398:1"",""C0333463:1"",""C0031715:1"",""C0003241:1"",""C0521175:1"",""C0205164:1"",""C1532717:2"",""C0521119:1"",""C0020985:2"",""C0011265:1"",""C0175723:2"",""C0002716:1"",""C0003316:1"",""C0205219:2"",""C0205171:1"",""C0205451:1"",""C1420510:2"",""C0205422:1"",""C0002395:1"",""C1701901:1""]"
25052843;"[""C1701901:1"",""C0600688:1"",""C0205177:1"",""C1711351:1"",""C0037083:2"",""C0205263:3"",""C0521447:1"",""C2603343:1"",""C1518422:1"",""C0150312:2"",""C0010760:1"",""C0039796:1"",""C0205409:1"",""C0030956:1"",""C1521761:1"",""C0002716:1"",""C0205314:2"",""C1274040:1"",""C0007634:1"",""C0233820:1"",""C1999216:1"",""C0591833:1"",""C0521390:2"",""C0277785:3"",""C0026237:5"",""C0235032:1"",""C0002395:1"",""C0019564:1"",""C0542341:1""]"
23597130;"[""C0439826:1"",""C1707478:1"",""C0205087:1"",""C0035344:2"",""C0451306:5"",""C0332173:1"",""C0030853:1"",""C0011900:1"",""C1517331:1"",""C1534709:1"",""C0041740:1"",""C0376558:1"",""C0005516:1"",""C2603343:1"",""C1510410:2"",""C0683454:1"",""C1299392:1"",""C0021941:1"",""C0242485:1"",""C0037361:5"",""C0205245:1"",""C0002395:1"",""C0439836:1"",""C0439849:1"",""C1999167:1"",""C0860630:1"",""C1442488:3"",""C0449820:5"",""C0439834:1"",""C1522577:1"",""C0549177:1"",""C1518422:3"",""C0205453:1"",""C2370955:1"",""C0449258:2"",""C0439231:2"",""C0004941:1"",""C0277785:1"",""C0022885:1"",""C0679646:3"",""C0439831:3"",""C0439793:3"",""C0029921:1"",""C0205396:4"",""C1708005:2"",""C1274040:1"",""C3841448:1"",""C0549183:1"",""C0441833:2"",""C0205156:1"",""C0205250:2"",""C0009240:3"",""C0205452:1"",""C1517945:1"",""C0030705:1"",""C3816723:1"",""C0439531:1"",""C0043227:1"",""C0441655:1"",""C0443172:1"",""C0025663:1"",""C0011546:1"",""C0205449:1"",""C0582205:1"",""C0231220:1"",""C0004083:1"",""C0205210:1"",""C1516691:2"",""C0870956:1"",""C0023981:1""]"
19012865;"[""C0443196:1"",""C0439849:1"",""C0680220:1"",""C1418985:1"",""C1707478:1"",""C0205160:2"",""C1882417:1"",""C1947916:1"",""C0040223:1"",""C0039593:1"",""C3828842:1"",""C1418986:1"",""C2926606:1"",""C1533716:1"",""C0439611:1"",""C0445247:1"",""C1514756:3"",""C2348205:2"",""C1444641:1"",""C0683572:1"",""C1825598:3"",""C0443299:2"",""C2348792:1"",""C0241888:2"",""C0456984:2"",""C0220898:3"",""C0439064:1"",""C0441471:1"",""C0023185:1"",""C0237881:1"",""C0041740:2"",""C1517512:2"",""C0025663:1"",""C0314603:2"",""C0806957:2"",""C2986775:1"",""C1511726:2"",""C2603361:1"",""C0002395:2"",""C0001779:1"",""C0242485:1"",""C2698872:1"",""C0017431:2"",""C0035647:1"",""C0013658:1"",""C0205251:1"",""C0242618:1"",""C0205250:1"",""C0872078:1"",""C1527180:1"",""C0052201:2"",""C0236642:1"",""C3539808:1"",""C0870407:5"",""C0679560:2"",""C0442711:1"",""C0439234:2"",""C1550501:2"",""C0231303:7"",""C0205145:1"",""C0026882:2"",""C1446409:6"",""C0002085:1"",""C0003595:2"",""C0206034:1"",""C0086282:1"",""C0596142:1"",""C0205087:1"",""C1711200:1"",""C0679646:2"",""C0522476:1"",""C1285529:1"",""C1412481:1"",""C2603343:7"",""C1833334:1"",""C0012625:4"",""C0017337:1"",""C0022885:4"",""C0027361:2"",""C0030705:1"",""C0079399:1"",""C0012634:1"",""C0023733:1"",""C0205448:2"",""C0017382:1"",""C1522666:1"",""C0600224:1"",""C1274040:5"",""C1514593:1"",""C0449820:2"",""C1510411:1"",""C1518422:3"",""C0205172:1""]"
11554798;"[""C0679575:2"",""C0025260:1"",""C0178693:1"",""C0006104:2"",""C0027552:1"",""C0597198:2"",""C0332272:1"",""C0019932:2"",""C0332152:1"",""C0520970:1"",""C0002395:2"",""C0025664:1"",""C1511545:1"",""C3858758:1"",""C0003062:1"",""C0750591:1"",""C0005532:1"",""C0449911:1"",""C0025322:1"",""C3540678:2"",""C1516691:1"",""C0443172:2"",""C1280500:4"",""C1292732:1"",""C0439849:1"",""C0205246:1"",""C0162791:1"",""C0524338:2"",""C0279025:2"",""C1518527:1"",""C0220922:1"",""C0205847:1"",""C1622890:1"",""C0947630:2"",""C0392335:1"",""C0439824:1"",""C0205177:2"",""C0699810:1"",""C0035647:1"",""C2587213:1"",""C0018017:1"",""C0679218:2"",""C0034656:1"",""C3825962:1"",""C0025329:1"",""C0678908:1"",""C2926606:1"",""C0232338:2"",""C0014939:5"",""C0449774:2"",""C1706852:1"",""C0043210:3"",""C0021399:1"",""C0009240:1"",""C0007820:1"",""C0686755:1""]"
24011543;"[""C3715070:1"",""C1518422:3"",""C1519328:1"",""C1512571:1"",""C1883633:1"",""C2705716:1"",""C0017337:3"",""C0006104:3"",""C1412046:2"",""C0332453:1"",""C1274040:1"",""C0205419:1"",""C2347026:1"",""C0333562:1"",""C1550501:1"",""C3540512:7"",""C0205460:1"",""C0752046:1"",""C0030705:3"",""C0034987:1"",""C0002395:1"",""C0449297:3"",""C2603343:1"",""C0449438:1"",""C0220825:1"",""C0042333:1"",""C0003595:4"",""C0007806:1"",""C0699900:3"",""C0442805:1"",""C0004083:1""]"
25790933;"[""C0001471:2"",""C0205191:1"",""C1418985:5"",""C0333463:1"",""C0276496:1"",""C0547044:1"",""C0027793:1"",""C0018951:1"",""C1515146:1"",""C0002716:1"",""C1749467:1"",""C0005910:1"",""C0332177:1"",""C0580836:1"",""C1515926:1"",""C0442805:1"",""C0392762:1"",""C1442465:1"",""C1274040:1"",""C0451414:1"",""C1522138:1"",""C0014822:1"",""C0017262:3"",""C1522326:1"",""C0443264:1"",""C1449575:2"",""C0034783:1"",""C0439228:1"",""C0001688:1"",""C1883559:1"",""C0001554:4"",""C0034798:2"",""C0014819:2"",""C2707008:1"",""C0205171:1"",""C0184511:1"",""C1441672:1"",""C0033684:1"",""C0023977:1"",""C0025260:2"",""C3540698:3"",""C1280500:1"",""C0441833:1"",""C0392360:1"",""C2986594:1"",""C0567416:1"",""C1518422:1"",""C2746065:1"",""C2828008:1"",""C0061132:1"",""C0032520:1"",""C0017337:1"",""C0205250:1"",""C0560588:1"",""C0025936:3"",""C0150312:1"",""C0237753:1""]"
25876339;"[""C0178602:1"",""C1524031:1"",""C0040223:2"",""C1412135:1"",""C1705242:2"",""C1707478:1"",""C0450989:1"",""C0087111:1"",""C1561607:1"",""C0449820:2"",""C1274040:1"",""C0394664:4"",""C1514463:2"",""C0205448:2"",""C1280519:1"",""C1457887:1"",""C0001554:4"",""C0596333:1"",""C0205447:3"",""C0398266:2"",""C0527316:2"",""C0750502:1"",""C0001288:3"",""C0850338:1"",""C0002395:2"",""C0205450:1"",""C0332174:1"",""C0205177:2"",""C0229992:2"",""C0449851:3"",""C0441833:5"",""C0451306:3"",""C1883017:2"",""C0332272:1"",""C1947916:1"",""C0039225:1"",""C0030705:2"",""C0439230:1"",""C0009240:2"",""C0868928:2"",""C3539026:3"",""C0025118:2"",""C0527315:1"",""C0443172:1"",""C0021704:2"",""C0376558:2"",""C3816449:1"",""C0311392:1"",""C0005775:2"",""C0013227:1"",""C0332173:3"",""C1442465:1"",""C0814225:2"",""C1283912:1"",""C0542341:1"",""C0205087:1"",""C0001563:1"",""C3850123:1"",""C0001302:1""]"
21135556;"[""C0205251:1"",""C0031681:4"",""C0086045:1"",""C0456603:1"",""C1705242:1"",""C3540512:5"",""C0014441:1"",""C1882348:1"",""C0005516:2"",""C3540473:1"",""C1522508:1"",""C3830326:1"",""C0236642:1"",""C0282513:2"",""C3811918:1"",""C1279901:1"",""C1079230:1"",""C1274040:2"",""C0002716:1"",""C1517331:1"",""C0549177:1"",""C0205164:1"",""C1707478:1"",""C0030705:1"",""C0002395:1"",""C0449774:2"",""C0205250:1"",""C0439810:1"",""C0011900:2"",""C0007806:1"",""C0439509:2"",""C0449851:2"",""C1707731:1"",""C0338451:4""]"
24362678;"[""C0040223:1"",""C3161035:1"",""C0085732:1"",""C0013206:1"",""C0043047:1"",""C3853650:1"",""C0022885:1"",""C1446409:1"",""C1154338:1"",""C0441889:1"",""C0333463:1"",""C1522508:2"",""C1442461:1"",""C0025936:3"",""C2603343:1"",""C0205166:1"",""C0185125:1"",""C0035168:1"",""C0002395:2"",""C0205250:1"",""C0021044:1"",""C0870866:2"",""C0004927:2"",""C0009932:1"",""C1706907:2"",""C0205456:1"",""C1707520:1"",""C1527178:1"",""C0332177:1"",""C0205449:1"",""C1149827:1"",""C0078939:1"",""C2698297:3"",""C0439231:1"",""C1707391:1"",""C0006104:2"",""C0205146:1"",""C1521751:1"",""C0549177:1"",""C0205307:1"",""C0439234:1"",""C0580836:1"",""C0001779:3"",""C0205177:1"",""C0025914:1"",""C0439831:2"",""C0205172:1"",""C0871424:1"",""C1833334:1"",""C1533716:3"",""C0234238:3"",""C0596545:1"",""C2363430:1"",""C0205275:1"",""C0086418:1"",""C0205314:1""]"
12033949;"[""C0205448:1"",""C0033684:3"",""C0205246:1"",""C1704922:1"",""C0729650:1"",""C0599214:2"",""C0205156:1"",""C1880355:1"",""C0443127:1"",""C0332185:1"",""C0205418:1"",""C0225328:2"",""C2346714:1"",""C0181845:1"",""C0311392:1"",""C3714596:1"",""C0031084:1"",""C0597162:8"",""C0442824:1"",""C2926606:1"",""C0015967:1"",""C0205307:1"",""C0220781:3"",""C1449651:2"",""C0037633:1"",""C1709450:1"",""C0599215:3"",""C0681797:1"",""C0030946:1"",""C1533716:1"",""C0678594:2"",""C1517331:1"",""C1883708:1"",""C0231467:1"",""C0008813:1"",""C1279901:1"",""C0439849:1"",""C0012634:2"",""C0205250:1"",""C1521733:1"",""C0012238:1"",""C0085401:1"",""C1533691:1"",""C0205272:1"",""C0206055:1"",""C0002395:1"",""C0599882:1"",""C1707959:1"",""C0002520:1"",""C0026383:1"",""C0205108:1""]"
2361850;"[""C0205087:1"",""C1415876:1"",""C0034746:1"",""C0205170:1"",""C0679006:1"",""C0006104:1"",""C1521970:1"",""C0441833:1"",""C2603343:1"",""C0004927:1"",""C0449432:2"",""C0442824:1"",""C0439855:3"",""C0030705:3"",""C0205177:1"",""C0079809:1"",""C1521895:1"",""C2986479:1"",""C1705242:2"",""C1274040:1"",""C0262405:1"",""C0750901:1"",""C0234985:1"",""C0439590:1"",""C0182158:1"",""C3715215:1"",""C1710082:1"",""C1522240:1"",""C0001779:1"",""C0332240:2"",""C3669270:1"",""C2363430:1"",""C1998882:1"",""C0680220:1"",""C1285623:1"",""C0444707:1"",""C0009850:1"",""C0205245:1"",""C0150103:1"",""C0597474:1"",""C0338656:1"",""C1511518:6"",""C0681797:1"",""C0205227:1"",""C0237881:2"",""C0205265:1"",""C1882932:1"",""C0740175:1"",""C0205309:1"",""C0518895:1"",""C2348205:1""]"
26912642;"[""C0043227:1"",""C1706852:1"",""C1704711:1"",""C0007776:3"",""C0205147:3"",""C0333641:4"",""C0679575:1"",""C2986814:1"",""C1274040:1"",""C0027746:1"",""C0449774:3"",""C2986815:1"",""C0002395:1"",""C1279901:1"",""C0205231:1"",""C0007765:7"",""C3242448:1"",""C0236642:1"",""C0018684:1"",""C1522138:1"",""C1705938:2"",""C0023688:1"",""C2926606:1"",""C0947630:1"",""C1516691:1"",""C0006104:2"",""C1882071:4"",""C0282411:1"",""C0205245:1"",""C0205164:1"",""C0740279:2"",""C3245512:1"",""C0524851:4"",""C1265891:1"",""C0040223:1"",""C1880177:1"",""C0449379:1"",""C1522240:1"",""C0678594:1"",""C1540677:1"",""C0332149:1"",""C1707489:4"",""C0205102:2"",""C0036397:1""]"
9017252;"[""C0004398:1"",""C0205447:1"",""C1704259:1"",""C0030956:1"",""C0443238:1"",""C0205088:1"",""C1883221:2"",""C0037506:1"",""C2986417:1"",""C0002311:1"",""C0025252:1"",""C0003241:3"",""C1515021:2"",""C0037253:1"",""C0220781:2"",""C1707271:1"",""C1264631:1"",""C0597551:1"",""C0205422:1"",""C0001613:2"",""C1518422:1"",""C0205474:1"",""C0040300:1"",""C0002716:1"",""C0332232:1"",""C3842587:1"",""C0003242:1"",""C0037799:2"",""C1704258:1"",""C0868928:3"",""C0006104:1"",""C0085103:1"",""C0333463:6"",""C0005281:7"",""C0002395:1"",""C1624602:1"",""C0542341:1"",""C0678594:1"",""C0205437:1"",""C0933845:1"",""C0205419:1"",""C0333562:2""]"
12438920;"[""C0025543:1"",""C0392762:1"",""C0019564:1"",""C1552923:1"",""C0439793:1"",""C2347026:1"",""C0441471:1"",""C2348205:1"",""C1527148:1"",""C0699748:1"",""C1709846:1"",""C0597304:1"",""C1515926:1"",""C0220784:1"",""C1512571:2"",""C0002395:1"",""C1412181:3"",""C3538722:2"",""C0006104:1"",""C1518422:1"",""C0014442:1"",""C0439849:1"",""C1514570:1"",""C0002716:1"",""C0085151:1"",""C0030705:1"",""C1511726:1"",""C1265611:1"",""C1883709:1"",""C0007765:1"",""C1412727:4"",""C1279941:1"",""C0205250:1"",""C0035696:3""]"
15350971;"[""C1274040:1"",""C0299212:3"",""C0085151:1"",""C0035668:1"",""C0026882:2"",""C0441889:1"",""C0017446:1"",""C0027882:1"",""C0522501:1"",""C0597879:1"",""C1510829:2"",""C0017337:1"",""C0439165:1"",""C0237881:1"",""C0872193:1"",""C1705241:1"",""C0444498:1"",""C1521733:1"",""C0242485:1"",""C0205402:1"",""C0242606:1"",""C0030011:1"",""C0521390:2"",""C0441471:1"",""C0016733:1"",""C1547039:3"",""C0868928:1"",""C2828008:1"",""C0449445:1"",""C0010834:1"",""C0442805:2"",""C0276496:1"",""C0050092:1"",""C3247466:5"",""C1281008:1"",""C1279919:1"",""C0205172:1"",""C0444598:1"",""C0028621:1""]"
24138759;"[""C0205329:1"",""C0686907:1"",""C1533691:1"",""C2755105:1"",""C1999230:1"",""C0002622:1"",""C0456984:1"",""C1832428:1"",""C2347946:1"",""C0002395:1"",""C0205250:1"",""C0205410:1"",""C0003315:1"",""C1515655:2"",""C1413336:1"",""C0678941:1"",""C0033164:1"",""C3714606:1"",""C0543488:1"",""C1518294:2"",""C0012634:1"",""C0002085:3"",""C1517892:1"",""C0032027:1"",""C0019904:1"",""C0127400:1"",""C0014406:1"",""C1527180:1"",""C2939425:1"",""C1883559:3"",""C0870134:1"",""C0025936:1"",""C0205419:4"",""C0206116:1"",""C0001675:2"",""C1514485:3"",""C0087136:1"",""C0348080:2"",""C0019564:2"",""C2926606:1"",""C1833334:1"",""C0221099:1"",""C1518422:2"",""C0237881:1"",""C1274040:1"",""C0870312:1"",""C0038952:2"",""C0205171:1"",""C0026809:5"",""C0019425:1"",""C0596988:4"",""C0031437:4"",""C1418985:15"",""C0242538:1"",""C1520150:1"",""C1517676:1"",""C1825598:1"",""C0935587:2"",""C0392335:1"",""C0026882:1"",""C1881379:1"",""C0205227:1"",""C3247466:2"",""C0086860:2"",""C0205172:1"",""C2598156:1"",""C0205263:4"",""C0282641:1"",""C1707478:1"",""C0020056:1"",""C0086418:2""]"
8573182;"[""C1883559:3"",""C0038995:1"",""C1274040:1"",""C0442824:1"",""C1709634:1"",""C0871786:3"",""C0205171:1"",""C1707271:1"",""C1518422:2"",""C1522240:1"",""C1749467:1"",""C0006556:1"",""C0033684:1"",""C0085732:1"",""C0030956:3"",""C3538722:9"",""C0439237:1"",""C1883221:1"",""C1709915:1"",""C0599155:1"",""C0033268:5"",""C1710263:2"",""C0010454:1"",""C0206243:1"",""C0445247:1"",""C1420510:2"",""C3484390:1"",""C0002716:2"",""C0036537:1"",""C0085080:3"",""C0276496:1"",""C1519249:2""]"
17420099;"[""C0205422:1"",""C0003595:3"",""C0332185:1"",""C0009671:1"",""C0439849:3"",""C0002395:1"",""C1446409:1"",""C1334098:3"",""C1517331:1"",""C0035647:1"",""C1274040:2"",""C0009932:1"",""C1412481:1"",""C0017431:2"",""C0002085:2"",""C0237881:2"",""C2347026:1"",""C0037775:1"",""C1882417:2"",""C2705716:1"",""C0220898:1"",""C0033413:1"",""C0337810:1"",""C1550501:1"",""C0018591:2"",""C0015127:1"",""C0086860:1"",""C0079189:1"",""C0520511:1"",""C0752046:3"",""C0032529:2"",""C1328885:1"",""C3245505:1"",""C0030705:3"",""C2986416:2"",""C1705241:1""]"
18637955;"[""C0750901:1"",""C1446409:1"",""C2348205:1"",""C0449851:1"",""C0332148:1"",""C0376558:1"",""C1274040:1"",""C0043210:1"",""C2981279:1"",""C0012634:1"",""C0680220:1"",""C0596142:1"",""C0015295:2"",""C1418985:4"",""C0241889:1"",""C0575081:1"",""C0001779:1"",""C0037771:2"",""C0027361:1"",""C0026882:2"",""C0205439:1"",""C0033269:1"",""C0338656:1"",""C2985438:1"",""C1527180:1"",""C1542147:1"",""C1521970:1"",""C0449450:1"",""C1288298:1"",""C0206132:1"",""C1707478:1"",""C1285529:1"",""C0751295:1"",""C0205436:1"",""C0337527:1""]"
